1,0,0,3,2,6,7,3,1,3,2,5,2,6,2,3,3,3,36
10,14,22,29,29,37,22,41,48,52,54,53,45,54,49,25,32,34,342
1,0,1,2,3,1,1,3,5,3,1,5,5,5,6,7,4,3,25
2,3,2,1,8,12,7,6,10,5,9,6,10,10,4,5,7,8,78
11,8,2,9,12,23,21,17,26,18,21,17,11,10,18,13,11,14,150
4,4,8,4,8,12,17,9,7,12,12,14,17,30,9,9,15,15,104
4,3,3,2,1,8,8,10,8,6,5,5,9,4,4,1,2,4,49
8,2,3,6,4,9,7,8,9,7,8,7,1,3,7,6,3,1,52
3,2,6,5,11,18,12,8,13,15,7,14,12,12,12,11,10,17,113
19,20,11,21,32,26,34,31,42,31,40,45,57,82,41,32,33,38,321
5,0,0,3,3,11,15,7,1,8,4,5,4,2,2,2,5,6,46
2,4,2,3,4,3,10,2,5,8,6,15,8,15,10,6,8,5,62
0,0,2,0,1,1,0,2,2,0,0,0,3,1,3,1,0,4,10
2,4,12,8,7,13,11,11,9,17,15,10,14,18,14,20,14,14,104
6,7,5,6,13,9,7,9,11,7,8,11,16,16,8,5,6,8,79
9,4,2,12,13,13,13,11,9,13,22,15,6,17,15,14,10,29,124
12,12,13,30,21,22,23,21,28,39,31,28,27,36,20,26,22,23,197
13,17,9,11,8,6,13,11,19,34,19,20,17,16,6,8,14,11,103
6,7,4,9,11,10,16,14,14,13,18,19,23,31,25,21,21,20,137
5,11,11,8,11,15,13,8,15,31,12,20,30,25,21,26,13,16,139
7,7,6,2,1,9,13,8,12,11,11,8,7,7,9,10,6,6,74
0,0,2,2,3,6,5,5,6,2,13,7,18,13,6,6,3,11,62
7,9,10,9,5,12,16,6,26,20,17,18,14,20,21,16,30,13,121
16,17,23,20,17,25,19,36,49,40,38,32,31,54,54,33,31,30,263
23,38,30,28,33,24,34,45,55,48,36,59,46,57,46,43,46,46,341
40,60,57,59,57,53,64,63,77,90,87,118,103,167,117,103,102,134,739
5,9,4,3,6,8,8,6,13,10,7,10,9,18,14,6,12,16,80
12,13,6,14,37,34,20,29,30,26,34,35,46,78,45,39,38,25,286
26,38,48,57,48,31,50,55,78,93,68,89,83,115,81,58,55,68,511
51,47,65,68,37,53,78,67,100,86,69,70,65,105,57,70,47,61,526
152,173,108,67,76,93,159,201,205,174,134,95,120,140,101,101,82,111,939
25,22,30,41,35,43,61,37,66,55,69,68,75,71,61,46,39,55,429
30,31,43,44,30,32,39,50,51,61,62,51,46,62,40,50,42,21,355
41,35,52,56,48,33,50,54,73,89,82,56,65,56,53,76,47,58,423
39,42,47,62,55,62,63,60,91,101,100,92,92,106,83,122,102,68,621
49,59,55,63,56,63,65,78,88,100,89,68,69,72,56,78,57,36,522
80,98,86,92,90,103,93,123,144,146,148,131,103,132,95,117,114,92,857
13,20,23,18,32,24,28,43,49,43,57,65,68,93,74,48,35,41,409
8,9,13,13,3,4,7,17,8,17,12,15,7,17,15,19,14,15,97
6,7,13,6,6,6,14,8,16,18,12,12,13,27,21,14,9,17,98
14,26,15,14,12,7,22,16,33,16,15,10,27,22,13,12,8,17,120
5,8,3,7,5,6,5,5,9,14,8,9,12,14,11,11,5,11,68
8,15,14,18,8,11,13,17,26,26,14,22,13,29,14,20,18,13,124
13,7,6,7,6,7,12,12,8,19,5,8,5,13,8,7,5,9,65
65,96,75,61,75,59,74,105,115,116,91,94,99,120,85,86,70,107,701
55,58,70,73,57,44,46,62,69,112,89,68,59,48,29,35,40,29,387
87,107,112,101,105,98,121,113,154,163,159,164,109,121,100,105,128,118,920
46,84,103,97,82,68,89,108,140,139,118,118,113,126,97,85,69,70,736
68,73,85,92,56,61,104,104,128,125,109,92,74,123,95,81,71,54,688
32,70,73,60,63,75,74,65,106,107,77,89,68,95,72,57,56,50,610
68,76,76,76,57,67,88,107,111,129,105,73,101,121,91,92,62,86,722
79,111,118,98,100,96,104,108,162,182,147,134,127,151,96,94,81,84,850
89,111,110,96,82,73,80,119,168,155,132,131,98,86,81,61,87,85,776
63,103,107,150,98,97,78,122,160,202,177,140,111,135,110,114,109,88,902
83,82,119,136,102,88,103,111,156,175,164,117,108,113,85,74,90,78,819
93,105,100,100,97,89,103,125,142,172,138,129,90,125,92,72,64,46,767
52,72,85,68,79,55,65,95,103,130,111,112,82,106,92,93,89,72,663
99,93,127,152,137,122,155,149,151,170,192,143,169,177,140,148,116,131,1129
7,14,15,14,19,27,19,28,34,25,29,27,30,21,15,11,14,16,197
41,44,61,53,58,53,68,86,83,76,76,75,78,100,92,84,67,53,551
0,2,1,2,2,1,2,0,2,1,2,3,1,1,2,0,2,0,12
49,53,69,63,52,39,61,83,80,102,90,101,66,103,69,50,44,69,533
92,82,61,73,57,63,96,96,93,99,83,95,91,104,60,67,56,84,607
68,62,70,69,77,73,81,105,127,111,94,121,101,105,66,98,78,75,682
56,43,38,61,39,66,56,76,64,75,63,69,58,57,42,39,37,42,411
0,0,0,4,4,1,0,1,2,3,5,4,6,2,5,1,6,3,21
23,20,29,31,21,30,41,33,26,53,44,43,49,51,41,44,23,30,289
77,48,46,46,68,88,70,74,74,73,63,54,50,57,48,66,46,33,489
27,23,43,28,28,23,38,33,42,52,56,45,25,36,37,40,33,41,274
26,15,12,32,24,38,45,31,41,49,44,53,52,68,40,36,34,39,315
61,55,54,66,63,67,77,79,76,105,85,75,54,76,49,36,57,37,477
63,59,64,65,51,55,62,79,106,86,74,87,56,84,66,39,47,57,525
43,46,41,44,45,48,46,62,83,88,65,52,51,77,32,35,22,17,379
48,56,49,61,68,57,49,70,95,82,71,68,67,71,60,68,39,32,466
44,32,31,54,49,39,60,49,79,76,77,45,61,103,85,115,109,66,615
26,21,13,19,26,35,28,30,40,22,18,15,13,12,6,9,3,2,156
64,89,60,66,48,55,94,110,131,102,101,92,100,96,68,66,47,54,647
1,1,2,3,7,8,2,1,12,6,9,4,2,3,5,2,2,2,36
44,61,87,57,56,55,60,85,108,88,75,72,67,59,38,34,12,16,442
26,20,19,23,44,40,26,37,30,47,40,54,46,64,37,29,38,52,337
3,11,10,13,7,9,12,12,9,10,20,12,22,16,9,16,15,17,87
4,2,3,6,2,6,4,4,7,3,3,6,7,10,5,2,3,2,28
71,80,80,70,65,79,73,94,111,125,112,111,108,125,82,78,92,123,728
19,18,24,24,25,30,26,24,27,36,36,46,21,27,31,46,32,27,219
17,15,11,11,17,19,33,29,23,35,18,26,26,33,20,23,19,26,181
25,48,42,29,42,46,30,54,52,52,65,52,47,65,52,36,42,41,341
19,27,28,22,40,21,37,34,46,38,39,35,23,25,20,13,17,12,219
51,37,48,48,49,61,65,73,86,79,73,57,51,46,44,37,28,17,445
25,17,8,9,7,15,35,26,26,24,9,19,11,8,16,9,7,4,119
12,11,10,22,36,40,23,27,26,35,23,25,35,45,36,20,22,20,259
183,150,107,95,94,115,207,224,253,268,176,131,136,155,87,86,72,86,1158
25,20,21,15,26,34,42,19,37,35,28,18,27,23,26,19,19,14,185
39,46,47,30,43,51,52,66,90,79,63,40,30,67,53,39,25,16,386
13,14,27,22,29,31,20,29,40,51,29,32,32,15,8,13,11,6,207
7,7,12,15,29,26,22,30,30,33,29,36,33,34,19,18,11,18,220
51,44,32,33,32,27,62,62,52,61,46,42,41,46,33,32,22,18,297
95,85,61,79,93,132,126,125,140,141,102,119,103,140,93,114,88,80,905
48,44,39,52,55,56,60,66,81,75,70,48,37,63,43,74,29,28,416
67,63,58,60,57,84,88,112,115,103,82,80,79,95,75,62,48,42,581
24,24,21,39,40,26,43,45,46,51,47,49,55,39,28,36,22,18,287
44,34,28,33,36,47,54,66,50,51,38,44,33,64,31,30,17,28,309
78,79,90,93,89,94,100,117,153,168,107,112,127,180,128,124,72,59,835
37,70,56,67,65,69,77,76,105,106,78,65,60,103,63,53,28,27,529
78,44,45,47,65,96,93,97,108,116,92,71,104,99,93,71,70,63,651
42,34,47,49,65,84,81,67,90,65,71,81,77,95,66,52,34,59,524
9,15,21,11,8,6,21,29,37,22,12,8,18,13,8,7,1,3,120
28,38,28,50,51,50,48,43,74,77,59,71,45,51,50,72,46,40,393
21,33,30,37,33,41,35,27,48,55,44,53,34,47,63,61,47,26,318
36,51,44,51,59,60,61,66,80,80,62,66,82,123,80,56,30,59,473
22,34,41,34,29,48,46,48,59,60,53,61,77,103,83,66,51,48,391
7,10,4,8,10,11,18,12,7,9,13,17,26,30,12,12,19,35,128
6,7,6,12,8,8,5,15,18,20,11,18,28,29,20,32,18,22,121
2,3,3,3,2,3,1,8,5,10,6,11,7,10,10,8,5,11,59
149,151,119,116,118,140,182,210,235,213,128,123,152,206,163,108,85,54,1147
122,75,93,100,111,168,180,147,178,160,112,117,139,154,116,115,62,66,955
90,98,100,88,53,90,144,155,156,115,80,79,85,128,101,70,52,31,716
1,0,0,3,3,2,0,1,3,1,1,4,6,3,10,15,22,33,89
111,131,134,177,175,160,180,192,238,221,179,178,229,313,248,188,121,106,1572
98,104,93,88,102,104,128,119,179,139,118,120,117,185,111,104,58,47,831
95,118,112,135,162,119,136,167,196,180,178,150,171,187,139,145,82,66,1039
15,24,22,24,16,30,34,22,51,40,30,36,43,55,45,30,20,17,230
38,84,89,83,62,42,55,87,136,119,66,76,82,132,102,76,38,33,547
70,95,86,99,103,106,103,111,161,118,115,104,86,123,76,64,37,25,687
47,92,99,100,84,58,71,89,168,131,94,97,83,135,93,94,73,55,677
62,66,66,58,61,73,98,91,140,114,66,81,90,143,103,79,40,42,632
29,34,28,41,39,28,51,63,72,62,55,59,54,89,92,67,35,27,428
56,86,77,69,61,61,63,116,126,97,66,73,73,112,93,82,74,66,648
35,35,27,41,48,40,45,52,64,68,55,51,36,57,58,42,14,22,325
18,34,52,49,23,11,16,41,72,64,46,33,33,61,61,44,29,24,283
43,43,49,41,54,61,83,71,97,89,70,60,70,111,89,84,37,43,541
61,31,47,53,49,76,92,88,85,80,61,84,76,143,95,101,54,53,648
14,15,19,29,25,27,25,23,30,33,29,48,30,40,19,24,13,15,197
27,30,26,50,45,36,45,47,62,63,61,48,53,67,59,44,55,41,391
16,27,30,43,24,26,32,42,48,42,56,47,76,86,45,40,25,39,290
54,52,62,72,86,70,78,80,103,122,108,135,120,128,88,60,59,38,656
40,61,71,40,29,27,40,76,100,78,64,34,56,90,54,62,39,20,399
9,9,16,21,20,14,19,13,21,19,29,39,22,40,18,27,21,16,140
30,33,26,27,18,27,43,28,42,35,33,42,45,61,34,36,28,34,243
18,42,61,70,60,35,54,60,88,72,71,51,97,136,91,98,71,24,614
10,23,17,17,16,14,17,31,32,20,25,26,19,60,28,21,17,14,167
1,1,2,1,3,3,2,5,5,7,5,9,10,20,17,14,5,3,67
30,39,34,35,31,46,53,31,63,53,44,56,50,68,53,43,24,33,316
24,31,58,44,32,41,34,59,86,81,51,60,67,138,115,71,42,34,452
48,53,58,59,42,63,79,88,95,96,72,77,115,182,139,127,66,71,695
18,33,43,47,40,30,33,47,85,55,40,46,80,125,80,53,25,22,367
37,44,53,42,49,51,56,66,95,67,69,74,83,101,49,46,20,19,404
0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,13,43,72
18,18,27,32,33,33,36,28,49,71,47,44,71,101,79,77,40,42,356
26,26,31,26,24,21,34,40,31,42,46,47,45,56,34,24,27,19,221
45,56,56,62,61,54,75,70,101,94,87,81,75,115,92,69,43,42,540
21,26,24,24,37,22,28,41,48,40,39,34,42,43,38,31,13,20,249
2,1,1,0,2,2,2,3,0,1,0,1,4,4,1,2,0,1,8
63,67,88,69,76,67,99,89,112,116,113,90,104,106,56,78,65,46,590
30,32,28,30,27,35,36,39,76,49,41,37,39,51,52,40,21,19,287
77,52,60,54,55,56,86,90,71,103,79,70,60,69,44,51,55,24,461
60,51,46,43,65,60,54,80,82,77,85,76,56,89,57,70,49,48,461
103,73,89,90,106,119,133,125,130,159,117,99,129,149,106,105,70,65,845
9,10,8,8,13,15,15,13,9,17,17,16,12,25,21,15,12,10,111
9,15,14,16,12,9,10,20,11,17,18,23,25,18,12,10,8,17,118
27,17,33,33,33,24,39,41,49,58,62,60,76,82,51,67,66,71,395
59,79,78,62,49,38,75,83,118,92,77,57,51,73,51,68,34,27,445
20,27,55,54,46,35,36,30,70,69,46,34,37,43,36,44,34,23,295
46,61,73,46,41,34,57,66,96,72,52,37,60,82,78,47,34,31,401
37,45,42,44,34,40,47,55,75,63,49,52,45,65,46,59,33,24,348
48,45,50,51,38,67,59,66,94,85,50,51,71,116,60,50,27,21,434
31,31,33,30,32,14,48,38,71,49,40,50,55,76,41,28,18,21,319
34,38,23,17,6,7,32,32,38,28,10,3,10,10,10,8,9,3,98
69,71,63,74,74,86,94,86,142,107,102,95,109,165,116,116,68,49,803
62,45,50,59,37,84,92,95,76,76,57,63,69,92,65,60,33,26,479
22,38,31,35,22,34,41,35,61,31,38,49,50,54,29,21,27,20,256
14,23,24,29,27,25,19,27,37,42,32,27,42,61,42,24,13,25,223
64,77,72,65,54,57,63,91,101,110,96,73,65,99,79,70,47,40,551
50,46,36,65,59,37,48,37,67,80,65,51,49,56,51,62,34,36,383
14,27,29,29,15,19,21,28,39,48,29,32,36,64,51,41,17,18,217
27,44,49,47,47,44,54,49,70,65,80,73,85,113,81,76,43,53,402
10,10,11,15,17,10,14,15,18,27,23,16,19,29,13,12,19,20,105
27,56,62,54,49,41,52,67,82,96,67,88,103,133,118,89,63,72,509
4,9,9,9,10,6,11,5,9,17,21,22,17,22,13,18,11,23,96
1,0,3,0,2,3,4,5,3,3,2,1,10,13,3,4,3,10,26
7,5,8,7,10,13,8,13,11,20,24,24,16,32,29,31,17,19,116
0,0,1,1,2,4,0,4,4,1,3,3,5,3,5,3,4,10,21
1,3,5,3,1,2,9,9,5,7,4,9,19,17,11,4,7,13,50
29,49,47,29,37,29,45,62,78,72,67,47,65,97,46,47,40,43,425
44,36,40,32,42,57,58,65,61,58,64,59,63,76,65,62,51,68,476
83,61,38,51,49,59,88,107,88,100,78,91,97,96,58,62,44,67,599
45,35,43,49,51,78,85,82,80,89,81,99,99,88,71,71,59,68,606
45,46,51,45,60,84,97,80,100,91,73,84,73,86,60,64,53,46,590
135,194,234,223,178,158,219,267,340,355,248,196,184,224,156,136,103,85,1511
41,49,47,43,50,39,49,65,84,92,88,54,51,58,54,41,32,29,435
10,25,23,23,24,25,21,33,33,34,41,40,40,59,51,27,42,24,299
22,30,26,23,21,31,29,43,55,46,39,56,45,49,30,24,23,17,273
32,26,27,56,48,37,48,39,57,66,76,58,71,81,52,48,44,49,388
58,52,67,73,77,72,86,59,78,155,119,69,78,98,96,104,100,72,632
50,60,63,58,62,59,83,93,70,113,94,69,70,62,60,63,44,30,497
215,231,299,366,376,405,356,388,590,614,518,449,450,581,424,396,280,215,3202
204,233,237,251,224,283,310,376,448,450,346,288,317,415,276,265,168,145,2258
143,167,182,183,178,243,250,311,373,377,236,221,256,358,298,228,145,133,1954
166,174,162,152,181,210,251,250,299,300,215,211,205,259,198,159,111,94,1597
38,29,49,22,56,99,82,81,88,118,109,91,81,106,75,49,48,55,754
30,16,22,34,51,80,80,56,56,63,61,54,71,76,57,43,38,39,537
31,36,33,36,30,31,55,45,77,85,76,68,82,79,81,72,51,54,471
53,40,34,46,81,131,106,112,89,102,97,98,119,126,81,63,63,79,832
80,60,58,57,75,106,125,129,125,134,106,103,129,140,101,90,85,84,867
54,53,77,69,82,80,84,99,121,132,78,120,78,100,72,67,63,79,726
40,25,10,28,44,67,84,77,75,68,59,65,55,73,36,35,29,29,506
26,14,8,9,18,30,51,38,36,40,32,22,23,45,26,11,25,30,258
12,12,35,24,48,40,31,31,39,52,45,36,31,45,33,31,21,27,317
50,39,51,54,38,71,93,84,100,87,79,95,108,97,84,52,44,76,601
75,106,79,75,71,75,92,143,153,182,95,94,90,118,62,57,47,57,777
158,77,52,47,60,152,190,102,92,74,76,75,54,63,42,66,47,46,611
41,46,43,56,63,61,56,63,88,114,99,78,85,73,51,52,40,31,495
155,159,165,154,148,220,227,247,270,321,226,211,207,223,185,218,167,131,1625
38,28,33,28,44,40,50,60,59,56,45,51,42,62,26,34,37,43,381
87,60,40,38,39,77,98,108,97,74,62,76,60,58,47,41,49,54,487
26,39,32,45,46,36,40,53,58,64,62,61,58,72,59,57,52,67,417
57,79,71,57,53,65,83,100,111,101,82,84,81,88,83,64,56,55,608
4,5,3,7,11,20,16,12,22,21,13,13,9,17,14,8,4,11,133
9,4,8,13,26,34,25,21,26,23,32,22,28,40,25,24,29,25,219
15,19,24,28,34,44,24,47,48,41,47,54,49,71,47,40,46,52,366
45,57,25,19,34,39,63,65,70,53,66,66,71,60,36,46,53,69,447
57,68,55,47,70,95,77,93,110,123,91,84,113,103,86,83,67,75,693
53,44,30,39,68,53,71,62,76,63,67,62,62,79,72,75,52,47,463
23,26,19,24,34,38,42,33,53,46,48,37,41,53,31,33,29,47,310
16,18,21,22,37,36,34,46,42,56,42,37,45,70,37,32,36,17,351
22,12,11,18,25,36,50,32,31,29,32,56,56,77,49,50,25,30,310
12,13,16,22,34,31,17,27,28,34,29,41,28,30,33,25,20,23,213
33,18,20,30,33,45,60,41,54,58,50,58,66,68,39,47,29,32,389
17,25,26,33,43,40,44,46,49,66,64,70,64,86,54,39,37,47,403
18,18,16,22,30,30,24,30,22,38,39,39,38,41,22,33,24,26,235
46,43,38,53,43,66,73,57,87,97,98,72,103,183,157,178,123,78,906
64,47,55,56,55,61,74,93,103,106,87,77,62,93,56,61,45,52,513
47,38,38,45,44,50,67,71,81,68,68,48,62,63,41,35,22,30,398
13,23,17,28,20,23,33,37,28,47,41,42,33,38,31,42,41,22,265
41,52,42,48,39,54,58,79,79,95,72,66,77,94,62,66,54,69,484
65,70,64,75,53,63,81,89,110,102,98,67,77,89,71,54,64,29,541
82,73,84,65,66,66,85,75,99,93,70,60,64,61,73,70,56,80,604
28,40,55,84,70,57,64,62,91,109,100,97,80,106,93,117,108,71,680
30,32,41,43,56,64,61,61,67,101,92,83,65,92,70,87,58,54,541
30,51,49,50,67,74,77,70,87,103,95,77,79,92,67,61,38,32,528
78,79,77,70,73,83,114,82,121,106,98,89,76,82,50,44,36,15,592
68,62,73,86,113,111,127,86,118,135,92,76,79,62,47,42,20,22,644
55,40,25,45,55,69,63,61,65,55,48,50,24,55,31,20,17,7,362
65,58,75,41,57,56,78,86,102,88,68,52,61,70,51,35,24,20,447
99,144,147,192,179,161,164,187,273,259,224,217,214,264,144,151,104,118,1353
70,75,59,73,48,49,84,103,98,96,68,52,71,92,56,38,19,22,469
91,110,108,80,75,101,113,125,182,135,102,89,84,112,43,32,17,25,676
37,42,33,41,29,33,35,42,48,58,48,52,40,46,31,35,28,38,275
26,22,19,32,46,52,54,49,35,53,48,41,39,60,45,32,30,34,344
48,53,65,73,66,53,81,82,91,125,82,85,52,92,72,74,48,43,571
23,28,33,66,98,183,58,55,61,58,52,57,52,70,43,46,38,44,602
42,46,67,68,83,97,55,64,101,134,121,98,63,65,44,58,35,29,597
162,110,91,77,65,116,188,224,249,170,143,106,83,85,64,60,44,30,967
47,105,74,69,74,68,66,104,153,138,110,72,72,111,51,54,43,32,656
70,48,56,68,72,70,82,93,101,104,98,70,58,77,39,38,23,21,490
24,16,22,40,21,33,32,20,46,34,39,22,12,17,23,21,11,7,198
15,5,1,9,16,17,19,21,11,16,15,16,19,15,10,7,7,13,107
298,245,205,231,484,484,476,472,461,422,277,322,266,383,261,203,169,173,3046
103,109,113,157,206,181,152,175,222,231,210,204,214,267,210,177,160,182,1625
57,80,66,99,84,125,126,93,142,157,137,116,91,141,113,134,120,113,1015
85,59,69,79,173,135,121,119,137,141,126,113,68,69,64,46,44,42,935
427,398,380,390,442,502,568,609,721,689,534,449,472,605,468,350,248,221,3798
145,134,105,114,128,154,196,188,201,219,162,112,113,137,96,93,71,64,1081
54,58,63,52,59,65,87,81,93,109,70,47,51,90,49,43,38,45,515
27,24,18,24,38,32,39,28,56,35,19,23,21,28,35,28,12,13,228
4,6,5,3,9,4,7,9,6,6,5,5,7,10,2,7,2,4,48
11,20,24,25,25,17,15,11,35,53,44,27,14,18,11,20,15,8,169
22,32,31,29,34,31,35,38,53,42,73,47,44,59,26,37,33,32,290
38,46,55,59,62,36,39,38,77,85,72,62,31,39,29,28,36,37,314
111,103,102,78,62,79,92,131,141,131,90,47,34,46,30,23,8,12,517
37,37,42,53,54,46,72,72,73,89,47,64,79,91,84,70,46,50,497
74,75,83,103,162,158,139,111,152,193,141,120,133,145,109,82,53,62,1006
2,2,1,1,1,3,3,1,3,2,3,6,1,5,2,2,2,2,13
39,57,56,62,86,87,55,72,98,133,82,78,59,84,72,93,74,65,608
11,16,14,25,34,25,17,21,30,44,44,20,25,55,39,52,35,28,236
6,3,3,5,3,3,2,8,7,6,4,5,5,18,10,3,2,3,36
1,2,2,1,0,0,1,1,2,3,2,0,1,2,0,1,1,0,6
3,5,5,7,4,2,5,10,5,6,3,3,12,18,9,2,3,3,46
4,4,7,5,13,2,10,8,9,11,8,6,12,17,11,13,4,2,66
2,3,5,4,11,4,2,7,6,4,4,9,4,10,0,4,4,0,35
13,8,7,15,14,5,19,14,18,19,14,15,17,20,19,8,4,5,91
192,179,197,269,687,330,331,297,336,310,225,252,299,454,352,285,193,164,2751
38,31,30,31,30,43,62,50,75,54,35,35,32,37,31,23,23,24,292
63,50,33,28,37,54,72,84,61,49,36,41,37,38,30,20,19,29,305
46,61,34,32,38,45,55,75,85,61,49,36,45,56,44,35,37,31,357
13,9,10,17,22,19,18,14,25,26,32,43,51,34,26,24,33,28,171
7,6,6,9,13,8,7,10,13,12,9,19,26,31,17,14,12,18,97
1,5,2,8,6,7,4,6,10,7,14,12,12,16,13,7,5,9,51
2,2,4,5,12,7,6,2,11,10,13,12,17,24,13,21,13,13,76
0,5,9,11,6,4,11,6,18,20,8,15,29,22,19,11,17,14,88
10,14,6,6,11,11,15,14,11,9,14,21,22,27,17,22,31,68,166
164,146,142,132,133,193,201,250,294,251,194,175,165,263,173,116,92,68,1384
1,1,1,6,0,1,3,2,5,3,4,6,3,3,3,7,4,2,23
32,17,15,42,32,26,32,36,57,52,41,36,35,47,36,38,15,27,253
44,67,51,63,63,47,74,86,96,83,64,56,57,65,54,44,21,24,418
53,72,75,60,52,46,67,77,106,108,68,63,62,89,55,57,29,39,450
79,113,112,126,86,77,92,103,153,138,97,98,114,137,145,108,63,42,770
29,34,29,41,47,33,37,45,55,69,57,63,48,65,64,67,46,46,369
57,45,54,44,45,41,59,57,91,86,61,51,52,57,37,36,17,20,336
41,55,68,69,57,53,54,79,97,112,69,48,51,69,81,54,39,28,457
48,44,36,28,36,37,51,64,77,63,31,27,38,61,68,35,32,18,347
37,25,31,35,24,46,55,52,67,55,46,34,48,56,36,29,23,20,311
27,13,33,43,41,57,40,40,78,84,54,47,41,67,45,51,28,16,355
30,34,30,40,40,32,35,51,71,66,44,37,33,54,37,34,26,17,331
0,2,3,0,0,0,0,3,3,0,1,0,0,3,0,1,0,0,5
35,41,39,54,41,35,64,66,53,68,47,51,61,81,56,34,17,21,341
76,73,77,113,105,97,105,106,160,166,157,90,108,165,118,139,97,51,833
45,60,68,64,64,61,61,110,114,116,86,78,95,106,104,72,42,43,575
35,73,59,64,69,47,65,83,88,84,72,51,69,93,62,36,30,14,456
64,68,79,66,90,78,84,98,131,121,90,72,89,121,74,62,43,47,622
59,40,45,46,65,67,59,78,94,87,66,59,91,108,84,46,43,29,515
39,27,22,15,27,32,48,47,38,38,26,9,7,4,6,6,5,5,176
41,47,63,57,30,30,44,58,88,86,42,54,49,90,55,50,12,24,335
24,33,40,33,37,30,45,38,67,71,40,44,39,58,48,39,26,12,324
16,36,34,40,42,32,36,38,41,69,65,63,57,71,52,55,45,36,328
26,42,40,48,28,36,47,64,76,63,61,65,61,100,83,54,42,36,393
42,44,55,43,41,53,61,54,94,77,39,44,47,60,39,40,23,12,358
7,12,10,16,9,8,16,16,20,19,14,19,14,19,17,18,7,4,101
26,47,39,32,35,52,41,61,73,61,54,40,53,77,75,75,40,35,436
19,30,27,33,30,30,26,46,52,52,37,37,49,74,38,38,28,28,288
16,24,24,37,33,31,41,46,51,66,47,53,65,103,54,47,54,61,389
20,24,24,42,43,29,32,36,70,67,71,69,57,102,68,70,67,72,436
27,34,30,41,34,23,47,37,49,45,49,63,67,84,48,62,52,61,381
2,0,1,2,3,0,4,0,3,3,0,0,1,1,3,0,0,0,10
0,0,0,0,1,1,0,1,2,1,2,2,2,9,2,4,2,3,18
4,6,4,4,3,6,6,13,6,6,5,8,4,12,7,3,6,1,37
55,49,50,49,92,116,98,95,105,122,80,98,114,152,99,91,56,69,706
5,3,3,5,10,10,9,14,9,11,12,12,7,24,16,10,7,8,69
21,32,16,29,26,47,35,30,35,36,51,62,59,71,47,54,62,65,300
0,0,0,0,1,3,1,1,0,0,2,5,1,0,0,0,1,0,5
0,0,1,2,1,1,0,0,3,1,2,2,2,4,2,3,0,1,10
17,30,35,40,36,32,25,34,51,69,75,59,60,93,71,75,65,53,388
201,259,273,267,208,199,238,348,416,405,331,304,320,446,364,332,250,196,2180
123,126,120,117,96,94,147,162,211,201,142,126,131,176,164,144,88,82,962
54,47,50,93,96,116,122,88,107,134,116,83,127,141,110,63,53,69,753
139,140,131,149,139,153,184,228,288,317,225,180,207,315,240,226,143,104,1525
62,90,69,77,87,68,97,105,157,151,103,103,92,155,123,124,78,46,747
91,130,74,90,130,123,112,146,176,152,126,169,189,289,188,188,123,133,1159
44,46,31,35,49,50,62,63,71,79,79,68,78,100,83,88,57,39,483
31,44,68,55,49,46,42,61,89,103,80,70,59,127,102,116,68,49,613
53,58,71,88,53,54,59,68,81,98,85,49,57,67,65,50,45,47,486
19,35,59,70,47,23,30,40,70,85,73,61,40,69,63,70,56,33,386
11,15,43,40,37,32,21,37,73,72,62,62,44,73,93,95,70,43,393
47,53,52,43,33,54,57,61,86,82,44,39,72,69,65,54,32,34,406
20,23,22,25,24,17,33,25,39,40,45,29,36,56,35,55,40,36,228
18,23,21,24,33,27,38,32,47,46,18,27,32,34,36,38,22,10,255
55,57,63,54,64,66,89,91,95,101,62,66,90,123,89,65,39,43,525
0,1,1,3,4,9,2,8,5,5,7,5,8,26,12,7,11,10,49
29,36,36,36,34,38,41,47,60,46,40,45,61,80,67,39,22,30,323
88,55,53,61,73,115,140,131,117,104,90,102,101,168,116,90,36,50,728
12,13,20,17,16,19,19,15,30,32,18,28,40,58,58,29,19,19,188
11,18,12,17,24,19,23,15,36,24,31,22,64,70,40,56,51,62,311
17,22,15,20,20,15,30,34,46,46,53,40,56,55,43,39,23,20,272
3,8,7,19,15,12,9,9,8,15,21,37,22,29,18,9,20,23,106
3,1,2,1,1,1,2,2,1,0,4,7,5,4,0,1,2,7,16
8,10,16,21,14,19,27,25,31,24,18,34,46,84,46,42,29,28,216
1,0,0,2,2,4,4,2,1,1,7,9,12,15,6,7,8,13,47
0,2,3,5,3,6,0,0,5,5,4,11,8,8,6,6,10,7,37
9,10,6,14,10,6,16,16,17,17,11,23,21,33,22,34,39,78,202
30,21,15,42,30,34,46,49,59,54,46,52,52,79,61,52,41,40,349
34,25,22,41,36,53,53,38,48,71,58,60,74,71,55,54,45,38,400
1,3,1,2,1,1,1,2,1,1,5,0,1,3,1,1,2,1,7
30,52,56,36,42,54,59,65,99,81,52,76,97,95,72,57,37,30,494
55,42,76,50,53,61,71,101,101,87,61,91,82,124,68,52,42,40,527
8,14,16,16,20,25,19,19,24,39,34,32,38,39,34,21,15,12,206
52,70,61,55,53,62,57,82,90,78,58,38,55,76,71,44,30,18,404
48,46,50,59,65,53,63,73,71,93,64,54,56,88,65,36,37,28,421
35,22,39,42,53,39,35,51,71,81,69,46,44,67,72,61,44,37,375
